         388408497 function calls (387113178 primitive calls) in 354.312 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4411    0.017    0.000    0.134    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:675(_common_args)
     1236    0.027    0.000    0.130    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\func_graph.py:163(__init__)
     7218    0.021    0.000    0.129    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\options.py:718(_set_mutable)
     2406    0.008    0.000    0.129    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\util\structure.py:322(_to_tensor_list_helper)
     1776    0.004    0.000    0.127    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\polymorphism\type_dispatch.py:75(dispatch)
    40000    0.040    0.000    0.126    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\numpy\core\fromnumeric.py:53(_wrapfunc)
     1203    0.004    0.000    0.125    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\autograph\impl\api.py:679(decorator)
    15232    0.031    0.000    0.124    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\typing_extensions.py:626(__instancecheck__)
    10318    0.019    0.000    0.120    0.000 {method 'join' of 'str' objects}
    14534    0.039    0.000    0.120    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:3273(name_scope)
    31278    0.051    0.000    0.119    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\util\options.py:38(__eq__)
3614/3610    0.004    0.000    0.118    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\util\structure.py:443(type_spec_from_value)
    41219    0.041    0.000    0.116    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:2330(executing_eagerly)
     3642    0.008    0.000    0.115    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\type_spec.py:1007(_type_spec_from_value)
    24394    0.047    0.000    0.114    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor_shape.py:820(__init__)
    35962    0.025    0.000    0.113    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\nest_util.py:721(_tf_core_flatten)
68285/20272    0.052    0.000    0.113    0.000 {built-in method builtins.hash}
    11210    0.038    0.000    0.113    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\op_def_library.py:816(value_to_attr_value)
23273/23272    0.026    0.000    0.112    0.000 {built-in method builtins.all}
     8611    0.026    0.000    0.112    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor.py:998(is_subtype_of)
    32908    0.092    0.000    0.111    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\inspect.py:3019(__init__)
153759/153665    0.099    0.000    0.111    0.000 {built-in method _abc._abc_instancecheck}
     3616    0.008    0.000    0.111    0.000 <string>:2(__init__)
     2472    0.008    0.000    0.109    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\nest.py:1264(flatten_with_tuple_paths)
    19524    0.052    0.000    0.108    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\dtypes.py:194(is_compatible_with)
     2005    0.003    0.000    0.108    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\util\structure.py:391(to_tensor_list)
     2414    0.004    0.000    0.107    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\types\core.py:106(from_callable)
     2416    0.006    0.000    0.107    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\atomic_function.py:146(attributes)
     2441    0.003    0.000    0.106    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\variable_utils.py:23(convert_variables_to_tensors)
     5398    0.013    0.000    0.105    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor.py:1098(cast)
      186    0.001    0.000    0.104    0.001 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:2330(_dense_var_to_tensor)
     3616    0.008    0.000    0.103    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\tracing_compilation.py:95(__post_init__)
      186    0.000    0.000    0.101    0.001 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\resource_variable_ops.py:1568(_dense_var_to_tensor)
    12084    0.041    0.000    0.101    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\util\structure.py:279(get_flat_tensor_specs)
    19999    0.056    0.000    0.100    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\inspect.py:2733(__init__)
     5571    0.024    0.000    0.100    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\op_def_library.py:724(_GetOpDef)
     2406    0.004    0.000    0.100    0.000 {built-in method _functools.reduce}
    31060    0.046    0.000    0.099    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\op_def_library.py:55(<genexpr>)
     2420    0.004    0.000    0.099    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\atomic_function.py:141(definition)
     8062    0.021    0.000    0.096    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\contextlib.py:272(contextmanager)
     2408    0.009    0.000    0.096    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\util\structure.py:344(reduce_fn)
     1207    0.010    0.000    0.096    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\polymorphism\function_type.py:214(from_callable)
     3616    0.036    0.000    0.096    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\function_type_utils.py:144(to_input_signature)
    53708    0.095    0.000    0.095    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:1025(executing_eagerly)
    31558    0.045    0.000    0.094    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\compat.py:57(as_bytes)
     2420    0.015    0.000    0.094    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\context.py:1392(get_function_def)
     2412    0.011    0.000    0.094    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\polymorphic_function.py:629(_generate_tracing_options)
     7143    0.008    0.000    0.093    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\inspect.py:3262(bind)
     1611    0.013    0.000    0.091    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\func_graph.py:81(encode_arg)
     3733    0.004    0.000    0.090    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\constant_op.py:297(_constant_eager_impl)
    57380    0.055    0.000    0.090    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:5098(get_default_graph)
    35947    0.085    0.000    0.088    0.000 {built-in method tensorflow.python.util._pywrap_utils.Flatten}
     4083    0.003    0.000    0.088    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\nest.py:1188(yield_flat_paths)
1637/1636    0.002    0.000    0.087    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\trace_type\default_types.py:348(to_tensors)
     3733    0.072    0.000    0.086    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\constant_op.py:75(convert_to_eager_tensor)
     7143    0.053    0.000    0.086    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\inspect.py:3123(_bind)
     9293    0.014    0.000    0.085    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\polymorphism\function_type.py:154(__hash__)
    27462    0.026    0.000    0.085    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\nest_util.py:324(_tf_core_yield_sorted_items)
2876/1637    0.009    0.000    0.085    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\trace_type\default_types.py:256(to_tensors)
     4083    0.004    0.000    0.084    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\nest_util.py:1137(yield_flat_up_to)
    45604    0.030    0.000    0.084    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\object_identity.py:223(update)
      202    0.001    0.000    0.083    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tqdm\std.py:457(print_status)
    11180    0.007    0.000    0.082    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\lock_util.py:125(__enter__)
    14548    0.039    0.000    0.082    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor.py:271(shape)
      274    0.001    0.000    0.082    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\capture\capture_container.py:267(_create_placeholder_helper)
    11180    0.008    0.000    0.081    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\lock_util.py:128(__exit__)
      802    0.010    0.000    0.080    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\options.py:669(_to_proto)
7313/4083    0.011    0.000    0.080    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\nest_util.py:1171(_tf_core_yield_flat_up_to)
    26260    0.046    0.000    0.080    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\inspect.py:176(get_annotations)
  7595/52    0.020    0.000    0.080    0.002 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\weak_tensor_ops.py:140(wrapper)
     1204    0.002    0.000    0.079    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\util\structure.py:232(from_compatible_tensor_list)
    20907    0.015    0.000    0.078    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\util\nest.py:41(flatten)
    11179    0.028    0.000    0.078    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:3640(_apply_device_functions)
     9319    0.042    0.000    0.077    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\functools.py:35(update_wrapper)
     1204    0.004    0.000    0.077    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\util\structure.py:197(_from_tensor_list_helper)
     2188    0.008    0.000    0.076    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor.py:1080(to_tensors)
      606    0.001    0.000    0.075    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tqdm\utils.py:378(disp_len)
    11180    0.024    0.000    0.075    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\lock_util.py:85(acquire)
    16910    0.014    0.000    0.074    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:1155(<genexpr>)
   118160    0.074    0.000    0.074    0.000 {built-in method _codecs.lookup}
     9638    0.028    0.000    0.074    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:3040(_get_tensor_by_tf_output)
      606    0.001    0.000    0.073    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tqdm\utils.py:374(_text_width)
     1236    0.073    0.000    0.073    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_GraphToFunction_wrapper}
    11180    0.025    0.000    0.073    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\lock_util.py:95(release)
2941/2935    0.002    0.000    0.072    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\trace_type\trace_type_builder.py:170(<genexpr>)
     2808    0.003    0.000    0.072    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\util\nest.py:69(pack_sequence_as)
    48629    0.022    0.000    0.072    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\dtypes.py:96(base_dtype)
  5685/21    0.044    0.000    0.071    0.003 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\dispatch.py:1246(op_dispatch_handler)
     4690    0.011    0.000    0.071    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\polymorphism\function_type.py:448(__eq__)
    40000    0.071    0.000    0.071    0.000 {method 'argmax' of 'numpy.ndarray' objects}
     1203    0.017    0.000    0.070    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\autograph\impl\conversion.py:112(is_allowlisted)
      120    0.001    0.000    0.070    0.001 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\capture\capture_container.py:157(add_or_replace)
    27405    0.019    0.000    0.069    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\registry.py:81(lookup)
    12039    0.019    0.000    0.069    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor.py:853(__init__)
    11179    0.068    0.000    0.068    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_NewOperation}
      279    0.068    0.000    0.068    0.000 {method 'write' of '_io.TextIOWrapper' objects}
     3209    0.007    0.000    0.068    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\nest_util.py:922(_tf_data_pack_sequence_as)
     1203    0.006    0.000    0.067    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\autograph\impl\conversion.py:69(is_unsupported)
10465/10448    0.019    0.000    0.065    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\nest_util.py:545(_tf_core_packed_nest_with_indices)
    29766    0.023    0.000    0.065    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\c_api_util.py:191(tf_buffer)
    65886    0.054    0.000    0.065    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\polymorphism\function_type.py:195(parameters)
     1237    0.038    0.000    0.064    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\ops.py:1974(__init__)
     6042    0.007    0.000    0.064    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\util\structure.py:296(get_flat_tensor_shapes)
    22430    0.064    0.000    0.064    0.000 {built-in method tensorflow.python.client._pywrap_tf_session.TF_SetAttrValueProto}
     6654    0.018    0.000    0.063    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\polymorphism\function_type.py:60(__init__)
     4411    0.007    0.000    0.063    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:630(_flat_shapes)
    25811    0.039    0.000    0.063    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\inspect.py:748(unwrap)
      401    0.001    0.000    0.061    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\range_op.py:42(_parse_args)
      106    0.003    0.000    0.061    0.001 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\ops\handle_data_util.py:64(set_handle_data)
    10799    0.026    0.000    0.061    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\framework\tensor_shape.py:1167(is_subtype_of)
    80006    0.060    0.000    0.060    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     9121    0.019    0.000    0.060    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\tpu\tpu.py:184(tpu_replicated_input_resolver)
     1203    0.002    0.000    0.060    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\data\ops\range_op.py:65(_build_tensor)
     9900    0.051    0.000    0.059    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\util\nest_util.py:270(_tf_core_sorted)
     1208    0.012    0.000    0.059    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\tracing_compilation.py:356(_set_arg_keywords)
     2984    0.025    0.000    0.059    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\python\eager\polymorphic_function\function_context.py:39(make_function_context)
     9044    0.019    0.000    0.059    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tensorflow\core\function\polymorphism\function_type.py:188(__init__)
      202    0.001    0.000    0.058    0.000 C:\Users\s144763\Anaconda3\envs\remco\Lib\site-packages\tqdm\std.py:1150(__str__)
